,Year,Region,Forests,Forest Area,Groves,Grasslands,Reeds - Swamps,Agricultural Areas,Crop Residues,Landfills,Total Burned Acres
229,2004,Kilkis,0,29,10,608.3000000000003,239.4,31.8,1252.4000000000003,11.199999999999998,2182.1000000000004
230,2004,Kozani,20.300000000000004,523.6,26,2716.7999999999993,1,84.6,5132.6,115.59999999999998,8620.5
231,2004,Corinthia,120.4,751.8000000000004,0,37.60000000000002,14.699999999999998,407.6000000000001,111.69999999999986,31.60000000000002,1475.4000000000003
232,2004,Cyclades,0,382,0,1572.4999999999998,3.3,225.29999999999998,29.5,22.799999999999997,2235.4
233,2004,Laconia,63.7,2172.7,0,19.1,82.7,380.2,208.8,209.6,3136.7999999999993
234,2004,Larissa,179.2,871.7,1.0999999999999999,6407.000000000005,901.9000000000001,1170.2000000000003,13270.100000000006,174.89999999999998,22976.100000000013
235,2004,Lasithi,3,32.800000000000004,0,244.29999999999995,2.7,60.599999999999994,3.6,10.899999999999999,357.9
236,2004,Lesbos,53.1,8.5,2,426.4,59.6,58.50000000000001,473.20000000000005,17.699999999999996,1099.0000000000002
237,2004,Lefkada,0,132.49999999999997,1,41.400000000000006,5,92.89999999999998,14.899999999999999,2.6,290.29999999999995
238,2004,Magnesia,40,689.4000000000001,0,274.3,24.5,305.1000000000002,1791.1999999999998,35.2,3159.7
239,2004,Messenia,6.5,759.5000000000001,0.6000000000000001,108.5999999999999,153.49999999999994,418.9000000000003,27.400000000000006,51.40000000000002,1526.4000000000005
240,2004,Xanthi,0.1,42.6,0,213.59999999999997,61.4,106.99999999999999,327.09999999999997,53.700000000000024,805.5
241,2004,Pella,0,48.1,0.1,1222.099999999999,145.89999999999995,108.89999999999999,100.70000000000002,36.30000000000001,1662.099999999999
242,2004,Pieria,43.1,6.0,1.1,52.800000000000004,51.20000000000001,40.599999999999994,28.1,6.800000000000001,229.70000000000002
243,2004,Preveza,49.6,518.7000000000002,0,890.9000000000001,44.900000000000006,66.0,4.199999999999999,6.599999999999997,1580.9000000000003
244,2004,Rethymno,324,316.2,2,2888.8,3.3000000000000003,240.99999999999997,4.5,0.7999999999999999,3780.6000000000004
245,2004,Rhodope,0.2,27.6,0,239.39999999999992,112.4,96.8,2151.5999999999995,8.899999999999999,2636.8999999999996
246,2004,Samos,1,53.5,0,11.899999999999999,5.1,41.00000000000002,2.4,13.2,128.10000000000002
247,2004,Serres,4,48.6,1.5,598.6999999999999,101.2,62.900000000000006,606.1000000000001,14.899999999999999,1437.9
248,2004,Trikala,71.5,108.69999999999999,1.3,469.2000000000001,15,78.1,287.29999999999995,12.4,1043.5
249,2004,Phthiotis,4.8,1196.0999999999995,0,207.49999999999997,225.69999999999996,430.5,1923.5999999999997,34.60000000000001,4022.799999999999
250,2004,Florina,20,335.5,0,888.9,7.1,33.0,1377.9,200.2,2862.6
251,2004,Phocis,257.59999999999997,438.5,0,3.1000000000000005,1.8,34.2,635.5000000000001,7.399999999999999,1378.1000000000001
252,2004,Halkidiki,1269.1,30.200000000000006,0,55.60000000000003,12.9,249.69999999999996,142.49999999999997,17.900000000000006,1777.9000000000003
253,2004,Chania,119.2,868.4000000000002,1.5,306.5,270.60000000000014,353.8000000000001,55.80000000000002,13.399999999999999,1989.2000000000007
254,2004,Chios,106.1,270.0,0,137.39999999999998,0,228.89999999999998,1.3,7,750.6999999999999
255,2005,Aetolia-Acarnania,15.71,733.0799999999999,0,107.10000000000001,166.75000000000003,147.57999999999996,81.75000000000003,66.96000000000005,1318.93
256,2005,Argolis,1110.02,350.32,0,14.799999999999999,31.71,318.3499999999999,16.48,201.10999999999999,2042.7899999999997
257,2005,Arcadia,22.390000000000004,1399.5999999999997,0.1,346.65999999999997,30.1,129.01999999999998,67.46000000000001,21.420000000000012,2016.7499999999995
258,2005,Arta,12.290000000000001,119.02999999999999,0,288.24,297.51,211.39999999999995,26.810000000000006,14.069999999999995,969.35
259,2005,Attica,4341.510000000001,3466.09,0.2,209.01,20.950000000000003,3094.79,42.42,14.509999999999998,11189.480000000001
260,2005,Achaea,81.65000000000002,1572.6499999999996,0.2,177.49000000000004,371.6200000000001,856.22,381.66000000000025,83.7299999999999,3525.2200000000003
261,2005,Boeotia,25.05,286.1,2.5,98.01,21.7,116.4,57.919999999999995,29.300000000000004,636.9799999999999
262,2005,Grevena,40.05999999999999,185.01999999999998,0,25.05,0.5,10,229.12999999999997,68.97000000000001,558.73
263,2005,Drama,250.1,308.96000000000004,0.35000000000000003,56.24,1.3000000000000003,24.55,43.150000000000006,16.630000000000003,701.28
264,2005,Dodecanese,377,134.01,0.5,878.75,25.009999999999998,114.64000000000001,17.769999999999996,6.01,1553.69
265,2005,Evros,63.5,181.1,0,99.78,30.8,48.0,888.5,10.07,1321.75
266,2005,Euboea,4315.050000000003,414.68,0,53.16,24.5,400.08,41.87,3.9200000000000004,5253.260000000003
267,2005,Eurytania,25.120000000000005,40,0,202.01,0,52,0,0,319.13
268,2005,Zakynthos,106.74,1092.0099999999998,0,14.339999999999998,2.7499999999999996,249.49999999999994,4.98,10.749999999999998,1481.0699999999997
269,2005,Elis,397.31000000000006,265.99,0.2,16.06,263.16,347.65999999999997,141.12,42.97000000000001,1474.47
270,2005,Imathia,3.03,49.9,0.1,145.47,51.599999999999994,22.35,15.239999999999998,1.5,289.19
271,2005,Heraklion,5,51,9,2433.57,56.25000000000001,2658.9699999999993,32.540000000000006,22.610000000000007,5268.939999999999
272,2005,Thesprotia,2.01,89.00999999999999,0.05,139.45999999999998,4.2,64.16000000000001,3.7800000000000002,1.9,304.56999999999994
273,2005,Thessaloniki,246.03999999999996,32.35,0.32,120.79999999999998,344.7,216.9,2010.5699999999997,204.23000000000002,3175.91
274,2005,Ioannina,134.54999999999998,328.2800000000001,0,599.03,106,90.46999999999998,28.180000000000007,11.789999999999996,1298.3000000000002
275,2005,Kavala,74.2,44.160000000000004,0,216.73,106.52,49.300000000000004,290.75,3.6100000000000003,785.2700000000001
276,2005,Karditsa,15.32,88.0,1,783.66,150.20000000000002,253.04999999999998,849.8000000000001,62.48000000000001,2203.51
277,2005,Kastoria,102.0,218.4,4,206.3,0,22.400000000000002,104.1,0,657.2
278,2005,Corfu,17.020000000000003,611.68,0.15000000000000002,148.46,68.44999999999999,56.170000000000016,0.5800000000000001,0.7300000000000001,903.2400000000001
279,2005,Cephalonia,5.6,1356.8499999999997,0.1,222.70999999999992,2.55,247.03999999999996,6.119999999999999,3.3100000000000005,1844.279999999999
280,2005,Kilkis,72,24.7,0,426.4400000000003,43.3,55.56,387.64000000000004,11.249999999999996,1020.8900000000003
281,2005,Kozani,15.52,448,0.2,1478.3099999999997,8.5,403.9,1926.62,7.569999999999999,4288.619999999999
282,2005,Corinthia,9.41,842.6700000000001,0,91.34,82.99999999999999,251.16999999999996,32.09000000000002,24.680000000000017,1334.3600000000001
283,2005,Cyclades,0,76,0,871.07,11.45,53.150000000000006,8.6,0.3,1020.57
284,2005,Laconia,115.1,586.9300000000001,0.05,152.75,82.0,406.4499999999999,11.79,23.830000000000002,1378.8999999999999
285,2005,Larissa,105.1,215.85999999999999,6,1044.28,82.97999999999999,862.2500000000001,4417.390000000001,100.65999999999995,6834.520000000001
286,2005,Lasithi,0,559.8000000000001,0,362.06000000000006,5.2700000000000005,86.53999999999999,7.079999999999998,9.57,1030.3200000000002
287,2005,Lesbos,69.4,44.01,0,615.76,53.45,87.6,36.019999999999996,4.529999999999999,910.77
288,2005,Lefkada,0,81,0,13.54,90.1,50.82000000000001,2.9600000000000004,2.96,241.38
289,2005,Magnesia,8,232.75,0.03,28.709999999999997,14.499999999999998,145.45,285.0,2.7800000000000002,717.22
290,2005,Messenia,0.02,2682.3199999999997,0.55,7.309999999999999,107.93999999999997,680.77,39.1,12.549999999999994,3530.56
291,2005,Xanthi,0.2,3,0,10.809999999999999,109.5,23.1,78.26999999999997,8.74,233.61999999999995
292,2005,Pella,21,53.5,0,278.3499999999999,70.31,101.75,120.52,12.299999999999995,657.7299999999998
293,2005,Pieria,32.150000000000006,12.2,6.01,88.96000000000001,21.75,118.5,221.11999999999998,8.53,509.22
294,2005,Preveza,3.5,4544.940000000001,3.1,1165.5099999999995,23.970000000000002,311.97999999999996,8.28,11.159999999999998,6072.4400000000005
295,2005,Rethymno,33.2,145.0,0,362.66,11.8,139.29000000000002,10.86,4.77,707.58
296,2005,Rhodope,20,3.6,0,98.41,2.5,58.31,67.33999999999999,17.750000000000004,267.90999999999997
297,2005,Samos,6.71,64.98,0,30.110000000000003,2,260.1,104.60000000000001,1.1,469.6000000000001
298,2005,Serres,3.01,31.95,1.7,126.81000000000002,54.78000000000001,35.6,308.15000000000003,12.439999999999996,574.4399999999999
299,2005,Trikala,38.3,461.47999999999996,1,67.6,2,27.2,357.8,1.5000000000000002,956.8800000000001
300,2005,Phthiotis,35.42,474.15,0,146.34999999999997,126.18,123.27999999999999,140.12,8.659999999999997,1054.16
301,2005,Florina,66,83.5,0,60.5,5,28.0,372.32,2.21,617.53
302,2005,Phocis,2.12,398.15,0,12.05,0,24.79,2.52,3.3,442.93
303,2005,Halkidiki,5.829999999999999,32.32,0.1,10.659999999999998,6.049999999999999,9.889999999999999,66.65,12.97,144.47
304,2005,Chania,67.63,940.1899999999999,0,174.19,37.910000000000004,302.25999999999993,6.489999999999999,3.35,1532.02
305,2005,Chios,122.3,170.98000000000002,0.02,425.56000000000006,2.2,362.17,3.25,5.8,1092.2800000000002
306,2006,Aetolia-Acarnania,560,1860.5100000000002,1.1,203.66,249.57999999999993,789.8999999999999,24.240000000000002,34.31,3723.2999999999997
307,2006,Argolis,1.01,63.86,0,17.310000000000002,28.31,159.73,26.7,18.7,315.62
308,2006,Arcadia,91.22000000000001,5992.010000000002,0,176.28,61,1801.97,43.900000000000006,20.370000000000008,8186.750000000002
309,2006,Arta,1.07,37.34,0,90.24999999999999,262.79999999999995,154.30999999999997,2,30.180000000000003,577.9499999999998
310,2006,Attica,180.82,1435.6,8,430.78,13,411.72,116,18.310000000000006,2614.23
311,2006,Achaea,88.16,907.19,0.24000000000000002,231.94999999999996,123.85999999999999,281.90999999999997,143.85000000000002,104.37,1881.5299999999997
312,2006,Boeotia,3008,4075.7,7,540,86.7,607.5,349.34000000000003,36.05,8710.289999999999
313,2006,Grevena,14,34,0,4,0,0,0,0,52
314,2006,Drama,0.11,451.85,0.2,311.4200000000001,32,68.30999999999999,63.16,5.42,932.47
315,2006,Dodecanese,28.6,36.08,0,689.4300000000001,56.9,215.31,43.019999999999996,1.3,1070.64
316,2006,Evros,34.5,25,0,223.55,16,17,249.5,60.68,626.2299999999999
317,2006,Euboea,58.21000000000001,738.32,0,259.28,7.0,640.55,36.239999999999995,14.01,1753.61
318,2006,Eurytania,15.86,14.28,0,1.3,0,0.04,0,0.04,31.52
319,2006,Zakynthos,215,4308.2,1,318,129,79,3,11,5064.2
320,2006,Elis,244.03,392.48,5.01,203.49000000000004,377.57,519.56,140.82,20.31,1903.2699999999998
321,2006,Imathia,0.01,3.5,0,61.48000000000001,284.5,42.1,73.2,41.03,505.82000000000005
322,2006,Heraklion,5,19.1,1,756.0899999999999,99.91999999999999,213.24999999999997,23.330000000000002,16.75,1134.4399999999998
323,2006,Thesprotia,1.51,89.54,0,67.0,14.3,70.75,5,5.75,253.85000000000002
324,2006,Thessaloniki,3,19.01,1,797.42,195,260.5,825.7,25.05,2126.6800000000003
325,2006,Ioannina,79.21,611.53,0.05,276.63,4,22.2,10,19.830000000000002,1023.45
326,2006,Kavala,0,253.64999999999998,0,22.89,62.93999999999999,19,24.060000000000006,11.67,394.21
327,2006,Karditsa,5.0600000000000005,74.55,0,995.13,117.63000000000001,138.46,965.1,5.7,2301.63
328,2006,Kastoria,35,79,0,98,0,28,73,0,313
329,2006,Corfu,0,79.53,0.01,28.350000000000005,20.04,56.17,3.1499999999999995,0.21000000000000002,187.46000000000004
330,2006,Cephalonia,0.25,1378.36,0,205.88999999999996,2.51,433.48999999999995,20.96,0.36,2041.8199999999997
331,2006,Kilkis,32.02,6,5.02,678.9000000000001,49.01,72.1,576.9000000000001,18.220000000000002,1438.1700000000003
332,2006,Kozani,2,89,4,681,1,27,990,8.01,1802.01
333,2006,Corinthia,96.16,1596.84,0,583.15,7.93,734.73,7.849999999999999,13.9,3040.56
334,2006,Cyclades,0,400,0,2060.3799999999997,6.87,226.65,18.84,66.8,2779.54
335,2006,Laconia,16.03,19175.67,0,4627.37,152.94000000000003,44599.63,3.1500000000000004,9.75,68584.53999999998
336,2006,Larissa,0.51,522.3299999999999,1.7,1463.1399999999999,147.79999999999998,759.5800000000002,5717.750000000001,9.12,8621.930000000002
337,2006,Lasithi,1,139.2,0,367.98,3.95,67.19,1.2800000000000002,10.05,590.6499999999999
338,2006,Lesbos,2803,2,0,93,14,73,19,15,3019
339,2006,Lefkada,0,100,0,13.989999999999998,1.52,207.41,17.029999999999998,3.93,343.87999999999994
340,2006,Magnesia,40.92999999999999,1123.1299999999999,0,151.52,83.15,157.86,2341.11,16.05,3913.7500000000005
341,2006,Messenia,1.03,388.89000000000004,0.01,7.909999999999999,134.35,272.11,3.8099999999999996,16.43,824.54
342,2006,Xanthi,110.5,121.13,0.1,286.77,220.55,44.03,162.71999999999997,19.390000000000004,965.1899999999999
343,2006,Pella,0,87.11,0.05,220.49999999999994,94.49000000000001,104.30000000000001,58.6,16.64,581.6899999999999
344,2006,Pieria,8.05,125.11999999999999,5,40,11.55,67.3,23,1.53,281.54999999999995
345,2006,Preveza,16.3,414.24000000000007,2,337.0,50.190000000000005,86.35999999999997,1.6,4.04,911.7300000000001
346,2006,Rethymno,40.02,62.81,0,406.4700000000001,8.3,592.19,2.6,0.14,1112.53
347,2006,Rhodope,2.7,21.240000000000002,0.1,210.70999999999992,72.06,42.65,156.08,14.62,520.16
348,2006,Samos,3.4000000000000004,583.1500000000001,0,0,0,1,0,0,587.5500000000001
349,2006,Serres,0.1,12.299999999999999,0,440.61,95.42,42.98,194.82,1.32,787.5500000000001
350,2006,Trikala,38.559999999999995,132.05,12,131.81,8.5,51.8,35.5,5.3,415.52000000000004
351,2006,Phthiotis,20.51,190.87,1.3,105.76,120.6,291.09000000000003,1242.05,40.160000000000004,2012.34
352,2006,Florina,9,64,0,201,1,12,106,1,394
353,2006,Phocis,2.0,11.01,3,9.95,7,28.31,22.01,210.3,293.58000000000004
354,2006,Halkidiki,0,9.59,0,1.57,1.1,1.03,2.23,8.370000000000001,23.89
355,2006,Chania,3,451.22,0,260.47,7.250000000000001,327.58000000000004,2.56,3.13,1055.21
356,2006,Chios,16.8,162.73000000000002,0,29.71,0,47.25000000000001,0.51,5.75,262.75000000000006
357,2007,Aetolia-Acarnania,4619.04,8155.070000000001,0,5305.91,1075.1400000000003,5776.2699999999995,2078.35,11.47,27021.25
358,2007,Argolis,14.209999999999999,8542.500000000002,8,1024.96,97.25,5299.430000000004,38.35000000000001,61.07000000000001,15085.770000000006
359,2007,Arcadia,2091.1,53134.32000000001,20,1779.8300000000002,62.36,51225.880000000005,325.7,14.219999999999999,108653.41000000002
360,2007,Arta,396.75,270.28999999999996,0,676.8799999999999,593.9099999999999,570.6,0.01,19.780000000000005,2528.2200000000003
361,2007,Attica,9121.11,17116.95,12.3,8041.2,85.0,3699.87,28.050000000000004,10.2,38114.68
362,2007,Achaea,21714.96,92105.93,14.249999999999998,10247.220000000001,501.55000000000007,32135.62999999999,169.57999999999998,91.34999999999991,156980.46999999997
363,2007,Boeotia,341,29579.859999999997,3.4,1303.1,54,4118.35,5480.7,16.8,40897.21
364,2007,Grevena,1112,444,0,213,0,5,5075,0,6849
365,2007,Drama,63.5,1025.5,1.21,291.90000000000003,13.41,51.65,461.24999999999994,5.630000000000001,1914.0500000000004
366,2007,Dodecanese,205.56,469.72999999999996,1.01,2361.71,47.25,923.56,3.52,4.39,4016.73
367,2007,Evros,1153.5,6404.5,3,4820.35,117.39999999999999,250.79999999999998,11475.6,404.39,24629.54
368,2007,Euboea,20384.92,47606.87,3.03,825.68,43.0,184013.43,87.73999999999998,13.679999999999998,252978.34999999998
369,2007,Eurytania,18.009999999999998,3.4499999999999993,0,1.3,0,22.419999999999998,0,0,45.17999999999999
370,2007,Zakynthos,804,4948,0,7,17,740,11,1,6528
371,2007,Elis,421221.33,231908.34000000003,0.3,100126.25,21437.299999999992,269495.01,100522.76,33.120000000000005,1144744.4100000001
372,2007,Imathia,208.14,25.950000000000003,5.05,114.98999999999998,153.26999999999998,73.00999999999999,18.2,14.690000000000003,613.3000000000001
373,2007,Heraklion,30,12.6,1,1124.02,57.66,374.01000000000005,83.55000000000001,19.919999999999998,1702.76
374,2007,Thesprotia,457.5,3854.91,0,15862.2,1.0,37.65,100.5,1.3,20315.06
375,2007,Thessaloniki,1007,2928.01,5,4293.849999999999,1033,334.3,6382.1,85.3,16068.56
376,2007,Ioannina,3571.08,1497.82,0.71,5196.72,43.0,75.58,1.1,24.120000000000008,10410.130000000001
377,2007,Kavala,0.5,411.89,0,2.4000000000000004,59.81,76.07999999999998,249.5,3.999999999999999,804.18
378,2007,Karditsa,51.15,535.25,9.5,2348.33,579.8,311.65,2277.0,1.23,6113.91
379,2007,Kastoria,140,19409,0,993,20,10,2732,0,23304
380,2007,Corfu,0,1012.91,0,236.75000000000006,9.0,409.9,2.23,0.02,1670.81
381,2007,Cephalonia,7.02,21836.6,2.05,716.1999999999996,3.64,5959.160000000002,56.11,0.04,28580.82
382,2007,Kilkis,414,2717.85,34.21,2832.13,201.29999999999998,63.470000000000006,1194.7,20.900000000000002,7478.56
383,2007,Kozani,11030,240,3,4634,6,754,3100,3,19770
384,2007,Corinthia,31.650000000000002,22428.48999999999,1,433.99,33.739999999999995,6370.910000000003,13.779999999999996,7.799999999999999,29321.359999999997
385,2007,Cyclades,0,80,0.03,5798.97,68.0,73.3,176.54,26.78,6223.62
386,2007,Laconia,40154.56,116974.47,0,60053.69,113.81,25731.80999999998,6.01,12.19,243046.53999999998
387,2007,Larissa,1349.3,4154.120000000001,3.9,5175.090000000005,162.89,1471.3399999999997,9915.040000000006,49.500000000000014,22281.18000000001
388,2007,Lasithi,150.03,107.96999999999998,0,1125.2999999999997,5.880000000000001,369.51,5.01,3.22,1766.9199999999998
389,2007,Lesbos,22,0,0,135,38,123,19,2,339
390,2007,Lefkada,0.2,151.05,0,11,6.6499999999999995,219.66,0.33000000000000007,2.81,391.7
391,2007,Magnesia,6601.5,19824.2,500.5,2694.8999999999996,2.9299999999999993,10900.500000000004,834.58,1.09,41360.2
392,2007,Messenia,84053.0,77503.7,2,4106.2,262.99,35699.729999999974,48.62000000000001,12.659999999999995,201688.9
393,2007,Xanthi,87.02000000000001,90.13,1,471.5999999999999,1037.48,493.91999999999996,435.96,5.149999999999999,2622.26
394,2007,Pella,0,97.2,0.01,395.1600000000001,208.15999999999946,100.30000000000001,110.0,11.799999999999995,922.6299999999994
395,2007,Pieria,2.09,83.09,0.1,70.35,21.5,130.20000000000002,17.2,2,326.53000000000003
396,2007,Preveza,116.71,6138.78,0.1,6248.43,62.34000000000001,169.01,14.219999999999999,3.0599999999999996,12752.65
397,2007,Rethymno,0,169,1,2987.5,9,1952.5,30.5,13,5162.5
398,2007,Rhodope,45.2,391.89,0.03,385.97,481.6,166.42999999999998,1672.1699999999998,5.6000000000000005,3148.89
399,2007,Samos,10,444.1,0,5,0,1294,0,0,1753.1
400,2007,Serres,0,504,5,870.8999999999999,274.2299999999999,205.6,472.08000000000004,2.5,2334.3099999999995
401,2007,Trikala,59.6,689.22,1.55,319.7,3.05,288.3,332,20.3,1713.7199999999998
402,2007,Phthiotis,12410.2,22162.319999999996,1.02,10391.95,652.35,5506.95,10792.6,43.70000000000001,61961.08999999998
403,2007,Florina,5616,1124,0,7327,1,596,482,1,15147
404,2007,Phocis,45.41,74.75,0,3.05,1.5,45.81,21.1,15.58,207.2
405,2007,Halkidiki,44.82000000000001,59.10000000000001,0,14.709999999999999,3.9799999999999995,29.91,238.36999999999998,13.5,404.39
406,2007,Chania,523.1,4296.14,0.01,4131.830000000001,21.720000000000006,1544.1,5.560000000000001,16.52,10538.980000000001
407,2007,Chios,85.9,3141.7,0,7672.21,1.4,83.65,3.2500000000000004,1.03,10989.14
408,2008,Aetolia-Acarnania,377.2,3520.6399999999994,0,161.16999999999996,567.68,2170.7799999999997,246.95999999999992,63.19000000000001,7107.619999999999
409,2008,Argolis,0.48000000000000004,24345.79,0,0.2,113.08,2393.8000000000006,10.57,17.059999999999995,26880.980000000003
410,2008,Arcadia,6.05,1226.8699999999997,4,559.1499999999999,59.03,808.55,152.25999999999996,12.429999999999996,2828.3399999999992
411,2008,Arta,2.65,298.75,0,228.02,435.7699999999999,92.66000000000001,10.12,2.329999999999999,1070.2999999999997
412,2008,Attica,1802.66,4230.970000000001,5,2079.2999999999997,27.2,935.5699999999997,13.379999999999999,514.0699999999999,9608.15
413,2008,Achaea,710.8499999999999,1360.1999999999994,26.000000000000007,149.7799999999997,156.55000000000004,912.2499999999999,39.50000000000002,47.63000000000003,3402.7599999999993
414,2008,Boeotia,1392.34,1733.8700000000001,3,1307.1,69.60000000000001,1055.35,455.1000000000001,17.19,6033.55
415,2008,Grevena,242,338,0,26.1,6,127,125,0,864.1
416,2008,Drama,142,5464.42,0.33,83.35999999999999,5.89,202.46,127.42999999999996,6.29,6032.18
417,2008,Dodecanese,80015.88,28230.41,0.12000000000000001,316.89000000000004,47.23,14086.48,34.57,1.0699999999999998,122732.65000000001
418,2008,Evros,470.03,489.5,39,1835.3999999999999,128,337.5,12230.949999999999,14.01,15544.39
419,2008,Euboea,6859.96,1423.93,3.61,942.6500000000001,60.089999999999996,1826.09,38.88000000000001,25.240000000000002,11180.449999999999
420,2008,Eurytania,40.04,319.31,0,152.01,0,14.5,0.2,1.7,527.7600000000001
421,2008,Zakynthos,2011,2403,0,2.400000000000001,4,886,14.19999999999999,2,5322.599999999999
422,2008,Elis,215.4,732.9300000000001,0,73.58,884.2400000000001,810.0899999999999,182.09,82.74000000000001,2981.0699999999997
423,2008,Imathia,10.04,11.58,5,135.9,102.41,53.650000000000006,163.23,18.28,500.09000000000003
424,2008,Heraklion,30,165.5,0,720.4200000000002,68.11,309.82000000000005,5.279999999999999,22.51,1321.6400000000003
425,2008,Thesprotia,22.81,1676.59,0,1086.42,1.61,44.61,0,1.5,2833.54
426,2008,Thessaloniki,16,417,4,530.6399999999999,164,373.0,1020.1,66.5,2591.24
427,2008,Ioannina,1379.2299999999998,1884.9099999999996,0,704.59,1.1,75.35,81,6.5200000000000005,4132.7
428,2008,Kavala,3.57,1553.4199999999998,2.6999999999999997,194.63,366.83,89.13999999999999,426.3399999999999,37.900000000000006,2674.5299999999993
429,2008,Karditsa,292,546.13,2,2064.3999999999996,501.06000000000006,665.28,2755.15,0.53,6826.55
430,2008,Kastoria,23,650,0,502,52,14,236,0,1477
431,2008,Corfu,2,232.59999999999997,0,64.91,160.14,82.98000000000002,1.2800000000000002,1.6,545.51
432,2008,Cephalonia,0,2285.21,0,152.00000000000003,12.7,305.28,5.26,0.49,2760.9399999999996
433,2008,Kilkis,34,6769.05,1,4366.960000000002,60.39999999999999,369.02,9118.190000000004,8.249999999999998,20726.870000000006
434,2008,Kozani,12,245,1,1215.5,11,499,6117.5,6,8107.0
435,2008,Corinthia,38.64,1541.8699999999997,0.6,273.33,1013.06,366.96999999999986,14.41,31.160000000000004,3280.039999999999
436,2008,Cyclades,0,180,0,2659.54,30.18,218.91,5.07,17.98,3111.68
437,2008,Laconia,1.3,4406.06,0,856.77,310.42,1110.37,10.5,13.540000000000001,6708.960000000001
438,2008,Larissa,310.28,1823.6299999999999,0,5116.469999999999,227.69000000000008,932.3899999999999,15135.860000000002,207.22,23753.54
439,2008,Lasithi,27.1,1033.0,0,3410.560000000001,3.0,1218.19,1.02,6.8,5699.670000000001
440,2008,Lesbos,10,319,0,4347.2300000000005,67.87,275.0,236.2,26.01,5281.31
441,2008,Lefkada,0,346.58,0.1,0.62,31.07,176.29999999999998,0.65,18.17,573.4899999999999
442,2008,Magnesia,1369.42,1237.25,0,89.26,8.99,678.5100000000001,765.1000000000003,2.27,4150.800000000001
443,2008,Messenia,650,1164.2499999999995,0,16.29,196.82000000000005,585.2999999999998,9.269999999999996,31.660000000000007,2653.5899999999992
444,2008,Xanthi,723,286.6,0,2317.659999999999,796.09,596.48,46.89,2.6999999999999997,4769.419999999998
445,2008,Pella,757,180.2,0,1751.66,302.86999999999983,169.77999999999997,206.06,36.800000000000004,3404.3700000000003
446,2008,Pieria,5.5,46.4,5,75.92,0,134.85,45.65,0,313.31999999999994
447,2008,Preveza,67.6,1908.3899999999999,0,106.16,85.63,168.60000000000002,19.160000000000004,15.42,2370.9599999999996
448,2008,Rethymno,6,297.05,0,4346.6900000000005,10.55,4908.27,12.5,2.72,9583.78
449,2008,Rhodope,0.71,176.01999999999998,0,99.75,273.53,237.5,1320.61,1.05,2109.17
450,2008,Samos,38,79.83,0,112.7,3.7600000000000002,40.78,2.08,0.48,277.63
451,2008,Serres,68,63,35,1556,498,47,1315,2,3584
452,2008,Trikala,115.72999999999998,239.41,0.2,290.66,11.05,363.37,1462.5,12.929999999999998,2495.85
453,2008,Phthiotis,49.05,2168.439999999999,0,99.14,218.15,750.2000000000003,308.4,13.78,3607.16
454,2008,Florina,281,75,0,249.1,200,65,447,3,1320.1
455,2008,Phocis,4004.04,486.90999999999997,0,24.52,1,354.5,8,14.219999999999999,4893.1900000000005
456,2008,Halkidiki,251.00000000000003,72.13,0,15.7,22.610000000000003,108.68999999999998,234.84,15.77,720.74
457,2008,Chania,41.51,8116.14,0.1,482.53000000000003,27.42,5975.920000000002,12.789999999999996,2.7600000000000002,14659.170000000004
458,2008,Chios,116.0,478.62,0,66.01,0.02,356.34999999999997,2.2800000000000002,6,1025.28
459,2009,Aetolia-Acarnania,1.1,974.4000000000005,0.5,126.6,233.39999999999975,418.90000000000026,70.9,9.2,1835.000000000001
460,2009,Argolis,11.299999999999999,490.7000000000001,15,403,51.699999999999996,412.5,13.999999999999998,27.7,1425.9000000000003
461,2009,Arcadia,24.4,529.0,0,233.00000000000003,32.1,196.2,42.900000000000006,1.0999999999999999,1058.7
462,2009,Arta,35.50000000000001,0.8999999999999999,0.2,74.7,124.29999999999998,67.70000000000003,6.300000000000001,0.6,310.20000000000005
463,2009,Attica,4153.2,96816.80000000002,0,50604.7,10034.7,24150.2,10012.7,5035.800000000001,200808.10000000003
464,2009,Achaea,221.89999999999998,303.0,45.6,77.6,59.80000000000001,495.9000000000005,41.40000000000001,30.000000000000043,1275.2000000000007
465,2009,Boeotia,32457.399999999998,7659.700000000001,0,1226.6,40.4,5199.6,4010.0,23.7,50617.399999999994
466,2009,Grevena,28.20000000000001,7,0,17.2,0,22,25,0,99.4
467,2009,Drama,0,18.8,3.3000000000000003,24.0,0.30000000000000004,258.69999999999993,10.799999999999999,0.2,316.0999999999999
468,2009,Dodecanese,7.6,207.49999999999997,0,1035.3000000000002,33.4,47.6,0,6.3,1337.7
469,2009,Evros,10568.2,5215,4.0,3594.7,10.4,2251.4,4683,49.7,26376.400000000005
470,2009,Euboea,5811.600000000001,13160.800000000001,0.5,35187.7,22.9,12067.300000000001,46.0,5,66301.8
471,2009,Eurytania,8.6,3.6000000000000005,0,12,0,0,0,0,24.2
472,2009,Zakynthos,6042.1,6430.600000000001,0,2.5,5.7,1847.4999999999998,8.5,0.1,14337.000000000002
473,2009,Elis,261.8,456.0,0,64.6,475.6,237.29999999999998,137.4,10.899999999999997,1643.6000000000001
474,2009,Imathia,1.6,8.8,5,87.5,838.4000000000001,31.2,78.5,2.8,1053.8
